AgreementNumber,OS,Loan_ID_x,Prob,prob_bucket,Loan_ID_y,paid_flag,risk_segment
200584239,3290,200584239.0,0.0067207953,1.0,,0.0,high_risk
200499840,3377,,,-1.0,,0.0,no_risk
200565571,1080,,,-1.0,,0.0,no_risk
200496688,2637,200496688.0,0.27206317,3.0,,0.0,low_risk
200553759,3306,200553759.0,0.008620844,1.0,,0.0,high_risk
200486168,2686,200486168.0,0.4199112,3.0,,0.0,low_risk
200498941,3182,200498941.0,0.0049298527,1.0,,0.0,high_risk
200494164,3585,200494164.0,0.0067725093,1.0,,0.0,high_risk
200533226,3329,200533226.0,0.004890406,1.0,,0.0,high_risk
200511731,4741,200511731.0,0.005184533,1.0,,0.0,high_risk
200527828,3528,200527828.0,0.0065641557,1.0,,0.0,high_risk
200479294,3613,200479294.0,0.0067725093,1.0,,0.0,high_risk
200514739,1866,200514739.0,0.056966156,2.0,,0.0,medium_risk
200484022,3605,200484022.0,0.0067725093,1.0,,0.0,high_risk
200509188,3359,200509188.0,0.004951974,1.0,,0.0,high_risk
200497865,3420,200497865.0,0.120396554,3.0,,0.0,low_risk
200499954,3571,200499954.0,0.006950921,1.0,,0.0,high_risk
200493609,3385,200493609.0,0.004951974,1.0,,0.0,high_risk
200527293,4705,200527293.0,0.0054166145,1.0,,0.0,high_risk
200484793,3212,200484793.0,0.0070863627,1.0,,0.0,high_risk
200529846,3137,200529846.0,0.008061714,1.0,,0.0,high_risk
200535784,3524,200535784.0,0.00960296,1.0,,0.0,high_risk
200538226,3129,200538226.0,0.11444138,3.0,,0.0,low_risk
200498646,4899,,,-1.0,,0.0,no_risk
200475335,3897,200475335.0,0.052789018,2.0,,0.0,medium_risk
200462394,3631,200462394.0,0.0067725093,1.0,,0.0,high_risk
200488961,3595,,,-1.0,,0.0,no_risk
200541235,3518,200541235.0,0.0065641557,1.0,,0.0,high_risk
200491151,3589,200491151.0,0.03510652,2.0,,0.0,medium_risk
200474289,107,,,-1.0,,0.0,no_risk
200526369,2957,200526369.0,0.052789018,2.0,,0.0,medium_risk
200480429,3591,200480429.0,0.0067725093,1.0,,0.0,high_risk
200487087,2957,200487087.0,0.052789018,2.0,,0.0,medium_risk
200521644,3343,200521644.0,0.004890406,1.0,,0.0,high_risk
200531850,1914,200531850.0,0.051789545,2.0,,0.0,medium_risk
200457224,3249,200457224.0,0.0049761203,1.0,,0.0,high_risk
200555269,3839,200555269.0,0.056966156,2.0,,0.0,medium_risk
200437175,3670,200437175.0,0.0067725093,1.0,,0.0,high_risk
200506733,3556,,,-1.0,,0.0,no_risk
200581409,2698,200581409.0,0.056966156,2.0,,0.0,medium_risk
200427766,3682,200427766.0,0.022092754,2.0,,0.0,medium_risk
200575113,4946,,,-1.0,,0.0,no_risk
200478659,3605,200478659.0,0.0067725093,1.0,,0.0,high_risk
200533266,3137,200533266.0,0.0054166145,1.0,,0.0,high_risk
200562455,4958,200562455.0,0.6084964,3.0,,0.0,low_risk
200502702,3174,200502702.0,0.0051009846,1.0,,0.0,high_risk
200506003,3139,200506003.0,0.010559,1.0,,0.0,high_risk
200435043,3672,200435043.0,0.0067725093,1.0,,0.0,high_risk
200478426,3439,200478426.0,0.052789018,2.0,,0.0,medium_risk
200509144,3164,200509144.0,0.0051009846,1.0,,0.0,high_risk
200511306,5000,200511306.0,0.004890406,1.0,,0.0,high_risk
200526326,3331,,,-1.0,,0.0,no_risk
200526592,3139,200526592.0,0.033602472,2.0,,0.0,medium_risk
200536361,3520,200536361.0,0.0065641557,1.0,,0.0,high_risk
200498403,3575,200498403.0,0.006950921,1.0,,0.0,high_risk
200599096,2064,200599096.0,0.25876695,3.0,,0.0,low_risk
200591558,3476,200591558.0,0.008670685,1.0,,0.0,high_risk
200513525,3546,,,-1.0,,0.0,no_risk
200502632,3562,200502632.0,0.0068595633,1.0,,0.0,high_risk
200515917,3544,200515917.0,0.0068595633,1.0,,0.0,high_risk
200476625,3748,200476625.0,0.056966156,2.0,,0.0,medium_risk
200587878,3089,,,-1.0,,0.0,no_risk
200480526,3344,200480526.0,0.052789018,2.0,,0.0,medium_risk
200504833,212,,,-1.0,,0.0,no_risk
200486508,2549,200486508.0,0.056966156,2.0,,0.0,medium_risk
200516350,2822,,,-1.0,,0.0,no_risk
200515357,3544,200515357.0,0.0068595633,1.0,,0.0,high_risk
200565619,3111,200565619.0,0.0054166145,1.0,,0.0,high_risk
200544157,4325,200544157.0,0.056966156,2.0,,0.0,medium_risk
200484016,4884,200484016.0,0.0044934605,1.0,,0.0,high_risk
200504739,3560,200504739.0,0.0068595633,1.0,,0.0,high_risk
200505901,1325,200505901.0,0.056966156,2.0,,0.0,medium_risk
200601423,3073,,,-1.0,,0.0,no_risk
200531941,3522,200531941.0,0.010588473,1.0,,0.0,high_risk
200566864,2371,,,-1.0,,0.0,no_risk
200440247,3666,200440247.0,0.0067725093,1.0,,0.0,high_risk
200484179,3605,200484179.0,0.15169466,3.0,,0.0,low_risk
200522467,3146,200522467.0,0.0054166145,1.0,,0.0,high_risk
200428422,3678,200428422.0,0.0067725093,1.0,,0.0,high_risk
200476124,3615,200476124.0,0.0067725093,1.0,,0.0,high_risk
200455815,3639,200455815.0,0.0067725093,1.0,,0.0,high_risk
200493856,4387,200493856.0,0.008148845,1.0,,0.0,high_risk
200583758,3085,,,-1.0,,0.0,no_risk
200456739,3448,200456739.0,0.0053152093,1.0,,0.0,high_risk
200561041,2838,200561041.0,0.2663057,3.0,,0.0,low_risk
200515113,3154,200515113.0,0.0054687946,1.0,,0.0,high_risk
200551340,3302,200551340.0,0.0055115186,1.0,,0.0,high_risk
200531435,3518,,,-1.0,,0.0,no_risk
200503825,3174,200503825.0,0.3915924,3.0,,0.0,low_risk
200532666,3329,200532666.0,0.004890406,1.0,,0.0,high_risk
200541549,3129,200541549.0,0.0054166145,1.0,,0.0,high_risk
200488585,3683,,,-1.0,,0.0,no_risk
200540608,3518,200540608.0,0.0065641557,1.0,,0.0,high_risk
200540381,3520,,,-1.0,,0.0,no_risk
200577398,4946,,,-1.0,,0.0,no_risk
200525592,3335,200525592.0,0.004890406,1.0,,0.0,high_risk
200534944,3300,,,-1.0,,0.0,no_risk
200571002,3300,200571002.0,0.0055115186,1.0,,0.0,high_risk
200597770,3077,200597770.0,0.007681212,1.0,,0.0,high_risk
200556275,3109,200556275.0,0.0054166145,1.0,,0.0,high_risk
200528572,3526,200528572.0,0.0065641557,1.0,,0.0,high_risk
200519043,1797,200519043.0,0.056966156,2.0,,0.0,medium_risk
200558532,3500,200558532.0,0.0065641557,1.0,,0.0,high_risk
200464084,3238,200464084.0,0.0049761203,1.0,,0.0,high_risk
200537971,1611,200537971.0,0.056966156,2.0,,0.0,medium_risk
200551714,3506,200551714.0,0.0065641557,1.0,,0.0,high_risk
200548103,3121,200548103.0,0.0054166145,1.0,,0.0,high_risk
200515547,3156,200515547.0,0.0054687946,1.0,,0.0,high_risk
200533699,3329,200533699.0,0.004890406,1.0,,0.0,high_risk
200493550,3583,200493550.0,0.0067725093,1.0,,0.0,high_risk
200496273,3573,200496273.0,0.011792771,1.0,,0.0,high_risk
200456382,3641,200456382.0,0.069416285,2.0,,0.0,medium_risk
200444891,4290,200444891.0,0.052789018,2.0,,0.0,medium_risk
200534305,3135,200534305.0,0.0054166145,1.0,,0.0,high_risk
200513951,3351,200513951.0,0.004890406,1.0,,0.0,high_risk
200483104,2414,200483104.0,0.23481552,3.0,,0.0,low_risk
200484142,3597,200484142.0,0.015092484,1.0,,0.0,high_risk
200503245,3566,200503245.0,0.0068595633,1.0,,0.0,high_risk
200551225,4678,200551225.0,0.0054166145,1.0,,0.0,high_risk
200506203,3170,200506203.0,0.0051009846,1.0,,0.0,high_risk
200480834,2945,,,-1.0,,0.0,no_risk
200540593,3516,200540593.0,0.0065641557,1.0,,0.0,high_risk
200556611,3216,200556611.0,0.052789018,2.0,,0.0,medium_risk
200600520,4489,200600520.0,0.45906416,3.0,,0.0,low_risk
200580158,1533,200580158.0,0.09871787,2.0,,0.0,medium_risk
200528644,3331,200528644.0,0.004890406,1.0,,0.0,high_risk
200462952,3631,,,-1.0,,0.0,no_risk
200532759,4705,200532759.0,0.0054166145,1.0,,0.0,high_risk
200494922,3581,200494922.0,0.0067725093,1.0,,0.0,high_risk
200500378,3182,200500378.0,0.0049298527,1.0,,0.0,high_risk
200492188,3589,200492188.0,0.0693326,2.0,,0.0,medium_risk
200558040,4669,200558040.0,0.0054166145,1.0,,0.0,high_risk
200521423,3148,200521423.0,0.0638581,2.0,,0.0,medium_risk
200556304,1875,200556304.0,0.056966156,2.0,,0.0,medium_risk
200551840,1135,,,-1.0,,0.0,no_risk
200554522,3504,200554522.0,0.0065641557,1.0,,0.0,high_risk
200565779,3304,200565779.0,0.0055115186,1.0,,0.0,high_risk
200549180,3109,200549180.0,0.0054166145,1.0,,0.0,high_risk
200577590,4651,200577590.0,0.07765049,2.0,,0.0,medium_risk
200534195,3137,200534195.0,0.0054166145,1.0,,0.0,high_risk
200493865,3041,200493865.0,0.052958652,2.0,,0.0,medium_risk
200505190,3172,,,-1.0,,0.0,no_risk
200400169,3615,200400169.0,0.0997252,2.0,,0.0,medium_risk
200537313,672,,,-1.0,,0.0,no_risk
200467586,4233,,,-1.0,,0.0,no_risk
200565370,3306,200565370.0,0.0055115186,1.0,,0.0,high_risk
200510152,3357,200510152.0,0.004951974,1.0,,0.0,high_risk
200556266,3298,200556266.0,0.0055115186,1.0,,0.0,high_risk
200536335,3327,200536335.0,0.049577195,2.0,,0.0,medium_risk
200461972,3426,200461972.0,0.052789018,2.0,,0.0,medium_risk
200484663,3599,200484663.0,0.006788665,1.0,,0.0,high_risk
200528928,718,200528928.0,0.056966156,2.0,,0.0,medium_risk
200480535,3414,200480535.0,0.0050894716,1.0,,0.0,high_risk
200495283,3829,200495283.0,0.056966156,2.0,,0.0,medium_risk
200581607,3292,,,-1.0,,0.0,no_risk
200496903,3573,,,-1.0,,0.0,no_risk
200540801,3319,200540801.0,0.0053388732,1.0,,0.0,high_risk
200486119,3403,,,-1.0,,0.0,no_risk
200568198,3304,200568198.0,0.0055115186,1.0,,0.0,high_risk
200532388,3524,200532388.0,0.0065641557,1.0,,0.0,high_risk
200541715,994,200541715.0,0.073757716,2.0,,0.0,medium_risk
200502014,4764,200502014.0,0.0051009846,1.0,,0.0,high_risk
200505570,3166,200505570.0,0.0051009846,1.0,,0.0,high_risk
200504604,2320,200504604.0,0.056966156,2.0,,0.0,medium_risk
200535585,1575,200535585.0,0.049462304,2.0,,0.0,medium_risk
200524353,1765,200524353.0,0.0065641557,1.0,,0.0,high_risk
200501367,2814,200501367.0,0.056966156,2.0,,0.0,medium_risk
200463042,3436,200463042.0,0.007762578,1.0,,0.0,high_risk
200505549,3558,200505549.0,0.06631517,2.0,200505549,1.0,medium_risk
200524424,3058,200524424.0,0.056966156,2.0,,0.0,medium_risk
200486937,1478,200486937.0,0.052789018,2.0,,0.0,medium_risk
200449224,3655,200449224.0,0.0067725093,1.0,,0.0,high_risk
200506381,2893,200506381.0,0.052789018,2.0,,0.0,medium_risk
200536998,1225,,,-1.0,,0.0,no_risk
200574626,4949,200574626.0,0.07963617,2.0,,0.0,medium_risk
200549013,1265,,,-1.0,,0.0,no_risk
200544879,1154,,,-1.0,,0.0,no_risk
200456580,4523,,,-1.0,,0.0,no_risk
200600953,3077,,,-1.0,,0.0,no_risk
200503471,3369,200503471.0,0.004951974,1.0,,0.0,high_risk
200561554,3307,200561554.0,0.13972344,3.0,,0.0,low_risk
200533119,3526,200533119.0,0.0065641557,1.0,,0.0,high_risk
200460032,3238,200460032.0,0.0049761203,1.0,,0.0,high_risk
200508204,3556,,,-1.0,,0.0,no_risk
200483867,3605,200483867.0,0.0067725093,1.0,,0.0,high_risk
200517584,3152,200517584.0,0.008930347,1.0,,0.0,high_risk
200545721,3307,200545721.0,0.0055115186,1.0,,0.0,high_risk
200506771,3166,,,-1.0,,0.0,no_risk
200558485,3115,200558485.0,0.0054166145,1.0,,0.0,high_risk
200530215,3139,200530215.0,0.0054166145,1.0,,0.0,high_risk
200436645,3963,200436645.0,0.040270716,2.0,,0.0,medium_risk
200539551,1385,200539551.0,0.21911725,3.0,,0.0,low_risk
200521026,3339,200521026.0,0.004890406,1.0,,0.0,high_risk
200542680,3127,200542680.0,0.0054166145,1.0,,0.0,high_risk
200461954,3440,,,-1.0,,0.0,no_risk
200440753,3633,200440753.0,0.0067725093,1.0,,0.0,high_risk
200526389,3320,200526389.0,0.01608898,1.0,,0.0,high_risk
200541755,3323,200541755.0,0.0073844837,1.0,,0.0,high_risk
200484695,4818,200484695.0,0.0049761203,1.0,,0.0,high_risk
200503219,2310,200503219.0,0.056966156,2.0,,0.0,medium_risk
200469531,212,,,-1.0,,0.0,no_risk
200446581,3462,,,-1.0,,0.0,no_risk
200491812,3170,200491812.0,0.0051009846,1.0,,0.0,high_risk
200507828,3139,200507828.0,0.008597385,1.0,,0.0,high_risk
200541782,3518,200541782.0,0.010688311,1.0,,0.0,high_risk
200531590,3133,200531590.0,0.0054166145,1.0,,0.0,high_risk
200466990,3432,200466990.0,0.0073574632,1.0,,0.0,high_risk
200575290,4657,200575290.0,0.0054166145,1.0,,0.0,high_risk
200532427,4994,200532427.0,0.02276069,2.0,,0.0,medium_risk
200598822,3079,200598822.0,0.0057886182,1.0,,0.0,high_risk
200460041,1651,200460041.0,0.052789018,2.0,,0.0,medium_risk
200521168,3144,200521168.0,0.0054166145,1.0,,0.0,high_risk
200536295,3522,200536295.0,0.0065641557,1.0,,0.0,high_risk
200527430,2299,200527430.0,0.056966156,2.0,,0.0,medium_risk
200553099,810,200553099.0,0.056966156,2.0,,0.0,medium_risk
200470325,3232,200470325.0,0.0049761203,1.0,,0.0,high_risk
200542497,3127,200542497.0,0.0054166145,1.0,,0.0,high_risk
200524984,3143,200524984.0,0.0054166145,1.0,,0.0,high_risk
200589022,3089,200589022.0,0.00542762,1.0,,0.0,high_risk
200471859,3424,200471859.0,0.0052145473,1.0,,0.0,high_risk
200566577,4955,200566577.0,0.054839496,2.0,,0.0,medium_risk
200523309,602,,,-1.0,,0.0,no_risk
200541605,3514,200541605.0,0.0065641557,1.0,,0.0,high_risk
200530630,3135,,,-1.0,,0.0,no_risk
200573721,3103,,,-1.0,,0.0,no_risk
200453806,3639,,,-1.0,,0.0,no_risk
200499410,2788,200499410.0,0.13711877,3.0,,0.0,low_risk
200481034,2338,200481034.0,0.052789018,2.0,,0.0,medium_risk
200519661,481,,,-1.0,,0.0,no_risk
200558549,3504,200558549.0,0.09639455,2.0,,0.0,medium_risk
200582675,1119,200582675.0,0.056966156,2.0,,0.0,medium_risk
200516635,3152,200516635.0,0.0054166145,1.0,,0.0,high_risk
200486836,3597,200486836.0,0.0067725093,1.0,,0.0,high_risk
200550138,1299,200550138.0,0.052789018,2.0,,0.0,medium_risk
200537940,1129,,,-1.0,,0.0,no_risk
200428527,3678,200428527.0,0.0067725093,1.0,,0.0,high_risk
200516688,3154,,,-1.0,,0.0,no_risk
200530360,4702,200530360.0,0.0054166145,1.0,,0.0,high_risk
200545459,3125,200545459.0,0.03113878,2.0,,0.0,medium_risk
200536879,3520,200536879.0,0.0065641557,1.0,,0.0,high_risk
200553779,3309,200553779.0,0.0054421416,1.0,,0.0,high_risk
200466973,4365,200466973.0,0.050603487,2.0,,0.0,medium_risk
200538496,3131,200538496.0,0.017507195,1.0,,0.0,high_risk
200535495,1032,,,-1.0,,0.0,no_risk
200502309,3562,200502309.0,0.0068595633,1.0,,0.0,high_risk
200516649,3542,200516649.0,0.0068595633,1.0,,0.0,high_risk
200529012,3526,200529012.0,0.010560783,1.0,,0.0,high_risk
200509039,3164,200509039.0,0.0051009846,1.0,,0.0,high_risk
200583843,2157,,,-1.0,,0.0,no_risk
200525621,3532,200525621.0,0.0065641557,1.0,,0.0,high_risk
200526092,3139,200526092.0,0.0054166145,1.0,,0.0,high_risk
200566825,3302,200566825.0,0.0055115186,1.0,,0.0,high_risk
200529111,3329,200529111.0,0.085606895,2.0,,0.0,medium_risk
200578484,690,200578484.0,0.07005483,2.0,,0.0,medium_risk
200459514,3442,200459514.0,0.0052145473,1.0,,0.0,high_risk
200468523,4900,200468523.0,0.052789018,2.0,,0.0,medium_risk
200482003,3401,200482003.0,0.0050564324,1.0,,0.0,high_risk
200509635,1855,200509635.0,0.056966156,2.0,,0.0,medium_risk
200566819,3109,200566819.0,0.068884164,2.0,,0.0,medium_risk
200502093,3564,200502093.0,0.0068595633,1.0,,0.0,high_risk
200466368,3609,,,-1.0,,0.0,no_risk
200503201,3133,200503201.0,0.008064024,1.0,,0.0,high_risk
200532497,885,,,-1.0,,0.0,no_risk
200559023,4965,,,-1.0,,0.0,no_risk
200457329,2531,,,-1.0,200457329,1.0,no_risk
200505990,3168,200505990.0,0.007902685,1.0,,0.0,high_risk
200509013,3164,200509013.0,0.0051009846,1.0,,0.0,high_risk
200505825,2713,200505825.0,0.052789018,2.0,,0.0,medium_risk
200596876,3081,200596876.0,0.0057886182,1.0,,0.0,high_risk
200528544,3139,200528544.0,0.0054166145,1.0,,0.0,high_risk
200582848,3290,200582848.0,0.0053245123,1.0,,0.0,high_risk
200523214,718,,,-1.0,,0.0,no_risk
200546141,3502,200546141.0,0.0065641557,1.0,,0.0,high_risk
200554169,3294,200554169.0,0.014611391,1.0,,0.0,high_risk
200526064,3532,200526064.0,0.0065641557,1.0,,0.0,high_risk
200472812,3611,200472812.0,0.0067725093,1.0,,0.0,high_risk
200567269,4641,200567269.0,0.07034695,2.0,,0.0,medium_risk
200554966,2030,200554966.0,0.031276055,2.0,,0.0,medium_risk
200551587,3111,200551587.0,0.0054166145,1.0,,0.0,high_risk
200510264,3552,200510264.0,0.0068595633,1.0,,0.0,high_risk
200489821,3397,200489821.0,0.0050564324,1.0,,0.0,high_risk
200555393,3504,200555393.0,0.0065641557,1.0,,0.0,high_risk
200499176,4608,200499176.0,0.05217359,2.0,,0.0,medium_risk
200542104,3131,200542104.0,0.0054166145,1.0,,0.0,high_risk
200539701,3133,200539701.0,0.010945202,1.0,,0.0,high_risk
200500019,3182,200500019.0,0.0049298527,1.0,,0.0,high_risk
200526081,3141,,,-1.0,,0.0,no_risk
200491321,3589,200491321.0,0.010636196,1.0,,0.0,high_risk
200569471,3300,200569471.0,0.0055115186,1.0,,0.0,high_risk
200500830,2227,200500830.0,0.056966156,2.0,,0.0,medium_risk
200598672,4619,,,-1.0,,0.0,no_risk
200558564,3502,200558564.0,0.07767028,2.0,,0.0,medium_risk
200533189,3524,200533189.0,0.00960296,1.0,,0.0,high_risk
200554081,3311,200554081.0,0.0054421416,1.0,,0.0,high_risk
200481799,2537,200481799.0,0.052789018,2.0,,0.0,medium_risk
200560093,3113,200560093.0,0.008872064,1.0,,0.0,high_risk
200525025,3530,200525025.0,0.085819796,2.0,,0.0,medium_risk
200498003,3573,200498003.0,0.006950921,1.0,,0.0,high_risk
200514565,3158,200514565.0,0.0054687946,1.0,,0.0,high_risk
200543210,3127,200543210.0,0.0054166145,1.0,,0.0,high_risk
200528048,2907,200528048.0,0.052789018,2.0,,0.0,medium_risk
200491609,3393,200491609.0,0.004951974,1.0,,0.0,high_risk
200577718,3103,200577718.0,0.0054166145,1.0,,0.0,high_risk
200499832,3180,200499832.0,0.0051009846,1.0,,0.0,high_risk
200527814,3139,200527814.0,0.0054166145,1.0,,0.0,high_risk
200534146,2659,200534146.0,0.07247791,2.0,,0.0,medium_risk
200555672,1750,200555672.0,0.05420132,2.0,,0.0,medium_risk
200504028,3562,200504028.0,0.0068595633,1.0,,0.0,high_risk
200526283,4388,200526283.0,0.0524295,2.0,,0.0,medium_risk
200585574,3480,200585574.0,0.006265376,1.0,,0.0,high_risk
200458923,2256,200458923.0,0.092626765,2.0,,0.0,medium_risk
200471252,3234,200471252.0,0.0049761203,1.0,,0.0,high_risk
200543712,3317,200543712.0,0.15948375,3.0,,0.0,low_risk
200534445,3329,200534445.0,0.0147879915,1.0,,0.0,high_risk
200489650,3221,,,-1.0,,0.0,no_risk
200357654,4023,200357654.0,0.010555683,1.0,,0.0,high_risk
200529159,3970,200529159.0,0.052789018,2.0,,0.0,medium_risk
200504522,3560,200504522.0,0.0068595633,1.0,,0.0,high_risk
200555927,3502,200555927.0,0.01050723,1.0,,0.0,high_risk
200525277,2877,200525277.0,0.056966156,2.0,,0.0,medium_risk
200494081,3585,200494081.0,0.010953433,1.0,,0.0,high_risk
200427786,575,200427786.0,0.19169241,3.0,,0.0,low_risk
200437484,3666,200437484.0,0.0067725093,1.0,,0.0,high_risk
200493090,3585,200493090.0,0.0067725093,1.0,,0.0,high_risk
200464482,4856,200464482.0,0.0049761203,1.0,,0.0,high_risk
200574289,2362,200574289.0,0.052789018,2.0,,0.0,medium_risk
200569715,3302,200569715.0,0.010093764,1.0,,0.0,high_risk
200541758,3516,200541758.0,0.0065641557,1.0,,0.0,high_risk
200534666,3526,200534666.0,0.0065641557,1.0,,0.0,high_risk
200487450,3593,,,-1.0,,0.0,no_risk
200525198,2193,200525198.0,0.056966156,2.0,,0.0,medium_risk
200541321,3520,200541321.0,0.010446058,1.0,,0.0,high_risk
200575637,3490,200575637.0,0.0064591216,1.0,,0.0,high_risk
200486279,3585,200486279.0,0.0067725093,1.0,,0.0,high_risk
200536985,2946,200536985.0,0.052789018,2.0,,0.0,medium_risk
200440718,3128,200440718.0,0.06599581,2.0,,0.0,medium_risk
200503100,3562,200503100.0,0.010498618,1.0,,0.0,high_risk
200506016,3556,,,-1.0,,0.0,no_risk
200505239,4150,200505239.0,0.052789018,2.0,,0.0,medium_risk
200503050,3566,200503050.0,0.013556033,1.0,,0.0,high_risk
200483183,3605,200483183.0,0.0067725093,1.0,,0.0,high_risk
200592169,3087,200592169.0,0.00542762,1.0,,0.0,high_risk
200493612,3581,200493612.0,0.0067725093,1.0,,0.0,high_risk
200567293,3302,200567293.0,0.0055115186,1.0,,0.0,high_risk
200542920,3321,200542920.0,0.0053388732,1.0,,0.0,high_risk
200504133,2573,200504133.0,0.047873236,2.0,,0.0,medium_risk
200501071,3569,200501071.0,0.006950921,1.0,,0.0,high_risk
200505735,2433,200505735.0,0.034594424,2.0,,0.0,medium_risk
200601052,3073,200601052.0,0.006693875,1.0,,0.0,high_risk
200518760,3540,200518760.0,0.0066509754,1.0,,0.0,high_risk
200517063,4732,200517063.0,0.0054687946,1.0,,0.0,high_risk
200527337,3137,200527337.0,0.0054166145,1.0,,0.0,high_risk
200508837,1321,,,-1.0,,0.0,no_risk
200475375,2585,200475375.0,0.2644228,3.0,,0.0,low_risk
200563716,3018,200563716.0,0.0068592867,1.0,,0.0,high_risk
200535539,3327,200535539.0,0.004890406,1.0,,0.0,high_risk
200510480,3357,200510480.0,0.004951974,1.0,,0.0,high_risk
200430047,2662,200430047.0,0.052789018,2.0,,0.0,medium_risk
200542631,3518,200542631.0,0.0065641557,1.0,,0.0,high_risk
200551492,3416,200551492.0,0.056966156,2.0,,0.0,medium_risk
200480010,4896,200480010.0,0.050639234,2.0,,0.0,medium_risk
200484930,3603,200484930.0,0.0067725093,1.0,,0.0,high_risk
200538210,1148,,,-1.0,,0.0,no_risk
200576541,3292,200576541.0,0.0053245123,1.0,,0.0,high_risk
200483716,3603,200483716.0,0.0067725093,1.0,,0.0,high_risk
200482730,2333,200482730.0,0.01688564,1.0,,0.0,high_risk
200500749,3567,200500749.0,0.006950921,1.0,,0.0,high_risk
200541667,3129,200541667.0,0.0054166145,1.0,,0.0,high_risk
200494284,121,,,-1.0,,0.0,no_risk
200598409,3470,200598409.0,0.16405225,3.0,,0.0,low_risk
200549288,3510,200549288.0,0.0065641557,1.0,,0.0,high_risk
200445148,2967,200445148.0,0.052789018,2.0,,0.0,medium_risk
200479648,2211,,,-1.0,,0.0,no_risk
200493863,3581,200493863.0,0.0067725093,1.0,,0.0,high_risk
200554159,3502,200554159.0,0.0065641557,1.0,,0.0,high_risk
200498188,3180,,,-1.0,,0.0,no_risk
200535822,3133,200535822.0,0.0054166145,1.0,200535822,1.0,high_risk
200464393,2973,,,-1.0,,0.0,no_risk
